policy,seed,scenario_hash,evidence,status,error,planned_calls,total_loss,accrued_loss,loss_upper_bound,correct_jobs,jobs_closed,reviews_started,reviews_completed,corrections,late_returns,expired_requests,review_busy_ticks,simulated_ticks_completed,incomplete_service,episode_wall_seconds,scheduled_calls,attempts,prompt_tokens,completion_tokens,unknown_token_attempts,request_wall_seconds,agents,closure_penalty,execution_index,horizon,jobs,phase,review_ticks,risk,run_id,workload
greedy,10022,482891b6398019b4090ed99836a6655fff26c1973bd28759828e5b0e9adba48c,live_gpu,completed,,12,26,26,51,4,6,3,3,1,0,3,6,12,,2.312967,12,12,2564,84,0,1.6671889051795006,3,0,457,12,6,risk_ablation,2,analytical,risk_ablation/original/10022/a3/s2/analytical/greedy/lambda0,original
delay,10022,482891b6398019b4090ed99836a6655fff26c1973bd28759828e5b0e9adba48c,live_gpu,completed,,12,24,24,51,4,6,3,3,1,0,3,6,12,,2.313139,12,12,2564,84,0,1.6606951132416725,3,0,458,12,6,risk_ablation,2,pooled,risk_ablation/original/10022/a3/s2/pooled/delay/lambda0,original
greedy,10022,482891b6398019b4090ed99836a6655fff26c1973bd28759828e5b0e9adba48c,live_gpu,completed,,12,26,26,51,4,6,3,3,1,0,3,6,12,,2.360933,12,12,2564,84,0,1.6729940138757229,3,0,459,12,6,risk_ablation,2,pooled,risk_ablation/original/10022/a3/s2/pooled/greedy/lambda0,original
edf,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,6,6,70,6,6,4,4,2,0,2,8,12,,2.438721,12,12,2566,84,0,1.6866840049624443,3,0,460,12,6,replication,2,frozen,replication/original/10023/a3/s2/frozen/edf/lambda0,original
delay,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,6,6,70,6,6,4,4,2,0,2,8,12,,2.449995,12,12,2566,84,0,1.6860966924577951,3,0,461,12,6,replication,2,frozen,replication/original/10023/a3/s2/frozen/delay/lambda0,original
fcfs,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,6,6,70,6,6,4,4,2,0,2,8,12,,2.462885,12,12,2566,84,0,1.682049011811614,3,0,462,12,6,replication,2,frozen,replication/original/10023/a3/s2/frozen/fcfs/lambda0,original
uncertainty,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,6,6,70,6,6,4,4,2,0,2,8,12,,2.377449,12,12,2566,84,0,1.6682139858603477,3,0,463,12,6,replication,2,frozen,replication/original/10023/a3/s2/frozen/uncertainty/lambda0,original
myopic,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,6,6,70,6,6,4,4,2,0,2,8,12,,2.36321,12,12,2566,84,0,1.6676082704216242,3,0,464,12,6,replication,2,frozen,replication/original/10023/a3/s2/frozen/myopic/lambda0,original
greedy,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,6,6,70,6,6,4,4,2,0,2,8,12,,2.362941,12,12,2566,84,0,1.6576686631888151,3,0,465,12,6,replication,2,frozen,replication/original/10023/a3/s2/frozen/greedy/lambda0,original
delay,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,3,3,70,6,6,6,6,2,0,0,6,12,,3.306202,12,12,2620,84,0,1.6700880695134401,3,0,466,12,6,replication,1,frozen,replication/original/10023/a3/s1/frozen/delay/lambda0,original
fcfs,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,3,3,70,6,6,5,5,2,0,1,5,12,,2.37152,12,12,2620,84,0,1.6707063373178244,3,0,467,12,6,replication,1,frozen,replication/original/10023/a3/s1/frozen/fcfs/lambda0,original
uncertainty,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,3,3,70,6,6,5,5,2,0,1,5,12,,2.395032,12,12,2620,84,0,1.6733379364013672,3,0,468,12,6,replication,1,frozen,replication/original/10023/a3/s1/frozen/uncertainty/lambda0,original
myopic,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,3,3,70,6,6,5,5,2,0,1,5,12,,2.409515,12,12,2620,84,0,1.6648525055497885,3,0,469,12,6,replication,1,frozen,replication/original/10023/a3/s1/frozen/myopic/lambda0,original
greedy,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,3,3,70,6,6,5,5,2,0,1,5,12,,2.38768,12,12,2620,84,0,1.674212047830224,3,0,470,12,6,replication,1,frozen,replication/original/10023/a3/s1/frozen/greedy/lambda0,original
edf,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,3,3,70,6,6,6,6,2,0,0,6,12,,2.416095,12,12,2620,84,0,1.6765096262097359,3,0,471,12,6,replication,1,frozen,replication/original/10023/a3/s1/frozen/edf/lambda0,original
greedy,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,6,6,70,6,6,4,4,2,0,2,8,12,,2.378192,12,12,2566,84,0,1.6729107312858105,3,0,472,12,6,risk_ablation,2,analytical,risk_ablation/original/10023/a3/s2/analytical/greedy/lambda0,original
delay,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,6,6,70,6,6,4,4,2,0,2,8,12,,2.351024,12,12,2566,84,0,1.6621062941849232,3,0,473,12,6,risk_ablation,2,analytical,risk_ablation/original/10023/a3/s2/analytical/delay/lambda0,original
greedy,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,6,6,70,6,6,4,4,2,0,2,8,12,,2.409214,12,12,2566,84,0,1.6685815528035164,3,0,474,12,6,risk_ablation,2,pooled,risk_ablation/original/10023/a3/s2/pooled/greedy/lambda0,original
delay,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,6,6,70,6,6,4,4,2,0,2,8,12,,2.423485,12,12,2566,84,0,1.674218837171793,3,0,475,12,6,risk_ablation,2,pooled,risk_ablation/original/10023/a3/s2/pooled/delay/lambda0,original
delay,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,3,3,70,6,6,6,6,2,0,0,6,12,,2.38985,12,12,2620,84,0,1.6635583583265543,3,0,476,12,6,risk_ablation,1,pooled,risk_ablation/original/10023/a3/s1/pooled/delay/lambda0,original
greedy,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,3,3,70,6,6,5,5,2,0,1,5,12,,2.40275,12,12,2620,84,0,1.6720923986285925,3,0,477,12,6,risk_ablation,1,pooled,risk_ablation/original/10023/a3/s1/pooled/greedy/lambda0,original
delay,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,3,3,70,6,6,6,6,2,0,0,6,12,,2.403906,12,12,2620,84,0,1.6656466871500015,3,0,478,12,6,risk_ablation,1,analytical,risk_ablation/original/10023/a3/s1/analytical/delay/lambda0,original
greedy,10023,63f09ee4ece1114c3bbc150c7c04152cec2d1bec4131b709285ab895d1a80ca5,live_gpu,completed,,12,3,3,70,6,6,5,5,2,0,1,5,12,,2.397149,12,12,2620,84,0,1.670312162488699,3,0,479,12,6,risk_ablation,1,analytical,risk_ablation/original/10023/a3/s1/analytical/greedy/lambda0,original
fcfs,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,7,7,61,5,6,4,4,2,0,2,4,12,,2.616947,12,12,2564,84,0,1.6876216027885675,3,0,480,12,6,replication,1,frozen,replication/original/10024/a3/s1/frozen/fcfs/lambda0,original
uncertainty,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,7,7,61,5,6,4,4,2,0,2,4,12,,2.344865,12,12,2564,84,0,1.6790568940341473,3,0,481,12,6,replication,1,frozen,replication/original/10024/a3/s1/frozen/uncertainty/lambda0,original
myopic,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,7,7,61,5,6,4,4,2,0,2,4,12,,2.380157,12,12,2564,84,0,1.6786068715155125,3,0,482,12,6,replication,1,frozen,replication/original/10024/a3/s1/frozen/myopic/lambda0,original
greedy,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,7,7,61,5,6,4,4,2,0,2,4,12,,2.343067,12,12,2564,84,0,1.6696409564465284,3,0,483,12,6,replication,1,frozen,replication/original/10024/a3/s1/frozen/greedy/lambda0,original
edf,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,7,7,61,5,6,4,4,2,0,2,4,12,,2.338353,12,12,2564,84,0,1.6698161475360394,3,0,484,12,6,replication,1,frozen,replication/original/10024/a3/s1/frozen/edf/lambda0,original
delay,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,7,7,61,5,6,4,4,2,0,2,4,12,,2.361221,12,12,2564,84,0,1.6651630103588104,3,0,485,12,6,replication,1,frozen,replication/original/10024/a3/s1/frozen/delay/lambda0,original
uncertainty,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,16,16,61,5,6,4,4,2,0,2,8,12,,2.335235,12,12,2564,84,0,1.6725801192224026,3,0,486,12,6,replication,2,frozen,replication/original/10024/a3/s2/frozen/uncertainty/lambda0,original
myopic,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,10,10,61,5,6,3,3,1,0,3,6,12,,2.324326,12,12,2510,84,0,1.6727826111018658,3,0,487,12,6,replication,2,frozen,replication/original/10024/a3/s2/frozen/myopic/lambda0,original
greedy,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,10,10,61,5,6,3,3,1,0,3,6,12,,2.325163,12,12,2510,84,0,1.6630061194300652,3,0,488,12,6,replication,2,frozen,replication/original/10024/a3/s2/frozen/greedy/lambda0,original
edf,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,16,16,61,5,6,4,4,2,0,2,8,12,,2.333381,12,12,2564,84,0,1.6823734138160944,3,0,489,12,6,replication,2,frozen,replication/original/10024/a3/s2/frozen/edf/lambda0,original
delay,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,16,16,61,5,6,4,4,2,0,2,8,12,,2.330122,12,12,2564,84,0,1.67159915715456,3,0,490,12,6,replication,2,frozen,replication/original/10024/a3/s2/frozen/delay/lambda0,original
fcfs,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,16,16,61,5,6,4,4,2,0,2,8,12,,2.319863,12,12,2564,84,0,1.6691532135009766,3,0,491,12,6,replication,2,frozen,replication/original/10024/a3/s2/frozen/fcfs/lambda0,original
greedy,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,7,7,61,5,6,4,4,2,0,2,4,12,,2.450206,12,12,2564,84,0,1.6799699626863003,3,0,492,12,6,risk_ablation,1,pooled,risk_ablation/original/10024/a3/s1/pooled/greedy/lambda0,original
delay,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,7,7,61,5,6,4,4,2,0,2,4,12,,2.330992,12,12,2564,84,0,1.672093840315938,3,0,493,12,6,risk_ablation,1,pooled,risk_ablation/original/10024/a3/s1/pooled/delay/lambda0,original
greedy,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,7,7,61,5,6,4,4,2,0,2,4,12,,2.619395,12,12,2564,84,0,1.6753895562142134,3,0,494,12,6,risk_ablation,1,analytical,risk_ablation/original/10024/a3/s1/analytical/greedy/lambda0,original
delay,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,7,7,61,5,6,4,4,2,0,2,4,12,,2.332762,12,12,2564,84,0,1.6756028681993484,3,0,495,12,6,risk_ablation,1,analytical,risk_ablation/original/10024/a3/s1/analytical/delay/lambda0,original
delay,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,16,16,61,5,6,4,4,2,0,2,8,12,,2.320931,12,12,2564,84,0,1.679004417732358,3,0,496,12,6,risk_ablation,2,analytical,risk_ablation/original/10024/a3/s2/analytical/delay/lambda0,original
greedy,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,16,16,61,5,6,4,4,2,0,2,8,12,,2.290231,12,12,2564,84,0,1.6728775687515736,3,0,497,12,6,risk_ablation,2,analytical,risk_ablation/original/10024/a3/s2/analytical/greedy/lambda0,original
delay,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,16,16,61,5,6,4,4,2,0,2,8,12,,2.278627,12,12,2564,84,0,1.6638314612209797,3,0,498,12,6,risk_ablation,2,pooled,risk_ablation/original/10024/a3/s2/pooled/delay/lambda0,original
greedy,10024,bc884adde6de0f8f2d2bef82725381ce878681823720c78fc81bb8b1967047fd,live_gpu,completed,,12,10,10,61,5,6,3,3,1,0,3,6,12,,2.40385,12,12,2510,84,0,1.6652392707765102,3,0,499,12,6,risk_ablation,2,pooled,risk_ablation/original/10024/a3/s2/pooled/greedy/lambda0,original
myopic,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,10,10,60,4,6,3,3,0,0,3,6,12,,2.384509,12,12,2564,84,0,1.681835638359189,3,0,500,12,6,replication,2,frozen,replication/original/10025/a3/s2/frozen/myopic/lambda0,original
greedy,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,10,10,60,4,6,3,3,0,0,3,6,12,,3.36846,12,12,2564,84,0,1.6685999538749456,3,0,501,12,6,replication,2,frozen,replication/original/10025/a3/s2/frozen/greedy/lambda0,original
edf,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,4,4,1,0,2,8,12,,2.310362,12,12,2564,84,0,1.6719406619668007,3,0,502,12,6,replication,2,frozen,replication/original/10025/a3/s2/frozen/edf/lambda0,original
delay,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,4,4,1,0,2,8,12,,2.538149,12,12,2564,84,0,1.6698470935225487,3,0,503,12,6,replication,2,frozen,replication/original/10025/a3/s2/frozen/delay/lambda0,original
fcfs,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,10,10,60,4,6,3,3,0,0,3,6,12,,2.31684,12,12,2564,84,0,1.6669438108801842,3,0,504,12,6,replication,2,frozen,replication/original/10025/a3/s2/frozen/fcfs/lambda0,original
uncertainty,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,4,4,1,0,2,8,12,,2.351497,12,12,2564,84,0,1.6742630135267973,3,0,505,12,6,replication,2,frozen,replication/original/10025/a3/s2/frozen/uncertainty/lambda0,original
greedy,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,5,5,1,0,1,5,12,,2.382129,12,12,2618,84,0,1.6794198974967003,3,0,506,12,6,replication,1,frozen,replication/original/10025/a3/s1/frozen/greedy/lambda0,original
edf,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,1,1,60,6,6,6,6,2,0,0,6,12,,2.35422,12,12,2618,84,0,1.674345951527357,3,0,507,12,6,replication,1,frozen,replication/original/10025/a3/s1/frozen/edf/lambda0,original
delay,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,5,5,1,0,1,5,12,,2.370546,12,12,2618,84,0,1.664642469957471,3,0,508,12,6,replication,1,frozen,replication/original/10025/a3/s1/frozen/delay/lambda0,original
fcfs,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,5,5,1,0,1,5,12,,2.363183,12,12,2618,84,0,1.671340886503458,3,0,509,12,6,replication,1,frozen,replication/original/10025/a3/s1/frozen/fcfs/lambda0,original
uncertainty,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,1,1,60,6,6,6,6,2,0,0,6,12,,2.393834,12,12,2618,84,0,1.6650198455899954,3,0,510,12,6,replication,1,frozen,replication/original/10025/a3/s1/frozen/uncertainty/lambda0,original
myopic,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,5,5,1,0,1,5,12,,2.390995,12,12,2618,84,0,1.6784313712269068,3,0,511,12,6,replication,1,frozen,replication/original/10025/a3/s1/frozen/myopic/lambda0,original
greedy,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,10,10,60,4,6,3,3,0,0,3,6,12,,2.335481,12,12,2564,84,0,1.6750412806868553,3,0,512,12,6,risk_ablation,2,analytical,risk_ablation/original/10025/a3/s2/analytical/greedy/lambda0,original
delay,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,4,4,1,0,2,8,12,,2.398085,12,12,2564,84,0,1.6739179715514183,3,0,513,12,6,risk_ablation,2,analytical,risk_ablation/original/10025/a3/s2/analytical/delay/lambda0,original
greedy,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,10,10,60,4,6,3,3,0,0,3,6,12,,2.352234,12,12,2564,84,0,1.673041244968772,3,0,514,12,6,risk_ablation,2,pooled,risk_ablation/original/10025/a3/s2/pooled/greedy/lambda0,original
delay,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,4,4,1,0,2,8,12,,2.399542,12,12,2564,84,0,1.6740405838936567,3,0,515,12,6,risk_ablation,2,pooled,risk_ablation/original/10025/a3/s2/pooled/delay/lambda0,original
delay,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,5,5,1,0,1,5,12,,2.391586,12,12,2618,84,0,1.6774838045239449,3,0,516,12,6,risk_ablation,1,pooled,risk_ablation/original/10025/a3/s1/pooled/delay/lambda0,original
greedy,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,5,5,1,0,1,5,12,,2.437786,12,12,2618,84,0,1.667210666462779,3,0,517,12,6,risk_ablation,1,pooled,risk_ablation/original/10025/a3/s1/pooled/greedy/lambda0,original
delay,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,5,5,1,0,1,5,12,,2.380649,12,12,2618,84,0,1.672601118683815,3,0,518,12,6,risk_ablation,1,analytical,risk_ablation/original/10025/a3/s1/analytical/delay/lambda0,original
greedy,10025,8e0f8e84b0bcf8f7fe7f3a16d9ec399154802c40b8cccf4f62c84d00c0cb02ed,live_gpu,completed,,12,2,2,60,5,6,5,5,1,0,1,5,12,,2.380716,12,12,2618,84,0,1.6765713673084974,3,0,519,12,6,risk_ablation,1,analytical,risk_ablation/original/10025/a3/s1/analytical/greedy/lambda0,original
edf,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,1,1,22,6,6,4,4,1,0,2,4,12,,2.350007,12,12,2510,84,0,1.6819893661886454,3,0,520,12,6,replication,1,frozen,replication/original/10026/a3/s1/frozen/edf/lambda0,original
delay,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,1,1,22,6,6,4,4,1,0,2,4,12,,2.381937,12,12,2510,84,0,1.671972731128335,3,0,521,12,6,replication,1,frozen,replication/original/10026/a3/s1/frozen/delay/lambda0,original
fcfs,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,1,1,22,6,6,4,4,1,0,2,4,12,,2.38009,12,12,2510,84,0,1.684120673686266,3,0,522,12,6,replication,1,frozen,replication/original/10026/a3/s1/frozen/fcfs/lambda0,original
uncertainty,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,1,1,22,6,6,4,4,1,0,2,4,12,,2.388829,12,12,2510,84,0,1.6651189923286438,3,0,523,12,6,replication,1,frozen,replication/original/10026/a3/s1/frozen/uncertainty/lambda0,original
myopic,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,1,1,22,6,6,4,4,1,0,2,4,12,,2.367726,12,12,2510,84,0,1.6683225128799677,3,0,524,12,6,replication,1,frozen,replication/original/10026/a3/s1/frozen/myopic/lambda0,original
greedy,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,1,1,22,6,6,3,3,1,0,3,3,12,,2.336535,12,12,2510,84,0,1.672565458342433,3,0,525,12,6,replication,1,frozen,replication/original/10026/a3/s1/frozen/greedy/lambda0,original
delay,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,2,2,22,5,6,1,1,0,0,5,2,12,,2.357621,12,12,2456,84,0,1.6808342523872852,3,0,526,12,6,replication,2,frozen,replication/original/10026/a3/s2/frozen/delay/lambda0,original
fcfs,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,2,2,22,5,6,1,1,0,0,5,2,12,,2.350727,12,12,2456,84,0,1.672650333493948,3,0,527,12,6,replication,2,frozen,replication/original/10026/a3/s2/frozen/fcfs/lambda0,original
uncertainty,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,2,2,22,5,6,1,1,0,0,5,2,12,,2.334295,12,12,2456,84,0,1.6674061566591263,3,0,528,12,6,replication,2,frozen,replication/original/10026/a3/s2/frozen/uncertainty/lambda0,original
myopic,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,2,2,22,5,6,1,1,0,0,5,2,12,,2.442357,12,12,2456,84,0,1.67324073985219,3,0,529,12,6,replication,2,frozen,replication/original/10026/a3/s2/frozen/myopic/lambda0,original
greedy,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,2,2,22,5,6,1,1,0,0,5,2,12,,2.353589,12,12,2456,84,0,1.6809360533952713,3,0,530,12,6,replication,2,frozen,replication/original/10026/a3/s2/frozen/greedy/lambda0,original
edf,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,2,2,22,5,6,1,1,0,0,5,2,12,,2.356156,12,12,2456,84,0,1.6761094890534878,3,0,531,12,6,replication,2,frozen,replication/original/10026/a3/s2/frozen/edf/lambda0,original
greedy,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,1,1,22,6,6,3,3,1,0,3,3,12,,2.36135,12,12,2510,84,0,1.6711254063993692,3,0,532,12,6,risk_ablation,1,pooled,risk_ablation/original/10026/a3/s1/pooled/greedy/lambda0,original
delay,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,1,1,22,6,6,4,4,1,0,2,4,12,,2.469395,12,12,2510,84,0,1.6836013179272413,3,0,533,12,6,risk_ablation,1,pooled,risk_ablation/original/10026/a3/s1/pooled/delay/lambda0,original
greedy,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,1,1,22,6,6,3,3,1,0,3,3,12,,2.405358,12,12,2510,84,0,1.693754492327571,3,0,534,12,6,risk_ablation,1,analytical,risk_ablation/original/10026/a3/s1/analytical/greedy/lambda0,original
delay,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,1,1,22,6,6,4,4,1,0,2,4,12,,2.405002,12,12,2510,84,0,1.6618858259171247,3,0,535,12,6,risk_ablation,1,analytical,risk_ablation/original/10026/a3/s1/analytical/delay/lambda0,original
delay,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,2,2,22,5,6,1,1,0,0,5,2,12,,2.301475,12,12,2456,84,0,1.6603340543806553,3,0,536,12,6,risk_ablation,2,analytical,risk_ablation/original/10026/a3/s2/analytical/delay/lambda0,original
greedy,10026,faa2b62771af86398fbde84bf32ff7d00c4a18324dc7cd5b23aef78afd87f9e1,live_gpu,completed,,12,2,2,22,5,6,1,1,0,0,5,2,12,,2.436477,12,12,2456,84,0,1.6964864432811737,3,0,537,12,6,risk_ablation,2,analytical,risk_ablation/original/10026/a3/s2/analytical/greedy/lambda0,original
